venda_id,data_venda,produto_id,quantidade_vendida,preco_venda_unitario,canal_venda,foi_promocao,evento_lancamento,observacao_demanda
1963,2025-12-08,29,1,189.77,Loja Física,0,0,Normal
1964,2025-12-08,31,1,141.33,Marketplace,0,0,Pico
1965,2025-12-08,39,2,22.78,Site,0,0,Pico
1966,2025-12-08,40,2,31.94,Marketplace,0,0,Normal
1967,2025-12-08,62,3,148.68,Marketplace,1,0,Pico
1968,2025-12-08,65,1,39.85,Site,0,0,Pico
1969,2025-12-08,66,1,115.56,Site,0,0,Normal
1970,2025-12-08,75,1,64.27,Site,0,0,Normal
1971,2025-12-08,76,1,42.19,Site,0,0,Normal
1972,2025-12-08,78,1,63.08,Marketplace,0,0,Normal
1973,2025-12-08,79,1,118.07,Marketplace,0,0,Pico
1974,2025-12-08,80,1,135.58,Marketplace,0,0,Normal
1975,2025-12-08,84,2,22.66,Site,1,0,Pico
1976,2025-12-08,86,1,40.16,Site,0,0,Pico
1977,2025-12-08,89,6,21.63,Site,0,1,Pico
1978,2025-12-08,91,4,29.96,Marketplace,1,0,Pico
1979,2025-12-08,93,2,141.99,Site,0,0,Normal
1980,2025-12-08,97,4,42.66,Site,0,0,Pico
1981,2025-12-08,99,4,139.86,Site,1,0,Pico
1982,2025-12-08,100,1,5.16,Site,0,0,Normal
1983,2025-12-08,102,3,142.36,Site,0,0,Normal
1984,2025-12-08,106,2,99.49,Site,0,0,Normal
1985,2025-12-08,108,3,37.7,Site,1,0,Pico
1986,2025-12-08,116,4,10.82,Site,0,0,Normal
1987,2025-12-08,117,1,60.66,Site,0,0,Normal
1988,2025-12-08,121,2,85.93,Site,0,0,Pico
1989,2025-12-08,123,14,20.75,Marketplace,0,0,Pico
1990,2025-12-08,124,2,61.58,Site,0,0,Pico
1991,2025-12-08,131,2,43.24,Site,0,0,Pico
1992,2025-12-08,132,1,120.97,Marketplace,0,0,Pico
1993,2025-12-08,135,1,80.72,Site,0,0,Normal
1994,2025-12-08,137,1,96.11,Site,0,0,Normal
1995,2025-12-08,138,1,26.78,Site,0,0,Normal
1996,2025-12-08,139,1,69.72,Marketplace,0,0,Pico
1997,2025-12-08,140,1,293.97,Marketplace,0,0,Pico
1998,2025-12-08,141,1,119.25,Site,0,0,Normal
1999,2025-12-08,143,1,21.87,Site,0,0,Normal
2000,2025-12-08,145,3,124.65,Site,0,0,Pico
2001,2025-12-08,146,2,68.73,Marketplace,0,0,Normal
2002,2025-12-08,149,3,74.84,Site,0,0,Normal
2003,2025-12-08,151,1,23.44,Site,0,0,Pico
2004,2025-12-08,153,1,37.91,Site,0,0,Normal
2005,2025-12-08,157,2,36.41,Marketplace,0,0,Normal
2006,2025-12-08,159,2,38.7,Loja Física,0,0,Pico
2007,2025-12-08,160,1,18.32,Loja Física,0,0,Normal
2008,2025-12-08,162,1,34.59,Marketplace,0,0,Normal
2009,2025-12-08,165,1,21.62,Loja Física,0,0,Normal
2010,2025-12-08,167,1,36.99,Site,0,0,Normal
2011,2025-12-08,169,2,21.4,Site,0,0,Normal
2012,2025-12-08,177,1,259.25,Loja Física,0,0,Pico
2013,2025-12-08,179,2,68.96,Marketplace,1,0,Pico
2014,2025-12-08,181,1,412.26,Site,0,0,Normal
2015,2025-12-08,182,1,42.05,Site,0,0,Normal
2016,2025-12-08,183,2,32.17,Site,0,0,Pico
2017,2025-12-08,188,1,71.75,Loja Física,0,0,Normal
2018,2025-12-08,191,2,112.76,Site,0,0,Pico
2019,2025-12-08,192,1,43.83,Site,0,0,Normal
2020,2025-12-08,194,7,25.94,Site,1,0,Pico
2021,2025-12-08,204,1,42.24,Site,0,0,Normal
2022,2025-12-08,207,4,8.39,Loja Física,0,0,Pico
2023,2025-12-08,209,1,126.59,Marketplace,0,0,Normal
2024,2025-12-08,213,3,31.03,Marketplace,0,0,Pico
2025,2025-12-08,217,1,338.05,Site,0,0,Normal
2026,2025-12-08,224,1,284.12,Site,0,0,Normal
2027,2025-12-08,227,1,31.97,Marketplace,0,0,Normal
2028,2025-12-08,228,1,99.49,Site,0,0,Normal
2029,2025-12-08,229,3,33.6,Site,0,0,Pico
2030,2025-12-08,230,1,34.88,Marketplace,0,0,Normal
2031,2025-12-08,234,2,99.39,Site,1,0,Pico
2032,2025-12-08,235,1,81.45,Site,0,0,Pico
2033,2025-12-08,236,1,32.43,Site,0,0,Normal
2034,2025-12-08,238,2,33.18,Site,0,0,Pico
2035,2025-12-08,243,5,21.44,Loja Física,1,1,Pico
2036,2025-12-08,244,1,138.14,Site,0,0,Normal
2037,2025-12-08,245,3,86.68,Site,0,0,Pico
2038,2025-12-08,247,5,21.19,Marketplace,1,1,Pico
2039,2025-12-08,249,3,110.75,Site,0,0,Pico
2040,2025-12-09,6,1,26.9,Marketplace,0,0,Pico
2041,2025-12-09,10,1,27.39,Loja Física,0,0,Pico
2042,2025-12-09,12,1,51.86,Site,0,0,Normal
2043,2025-12-09,16,1,139.08,Site,0,0,Normal
2044,2025-12-09,18,1,44.34,Site,0,1,Pico
2045,2025-12-09,19,1,38.6,Site,0,0,Normal
2046,2025-12-09,21,1,145.78,Loja Física,0,0,Pico
2047,2025-12-09,23,1,51.77,Site,0,0,Pico
2048,2025-12-09,27,1,112.89,Marketplace,0,0,Normal
2049,2025-12-09,28,1,31.52,Site,0,0,Normal
2050,2025-12-09,33,2,43.42,Site,0,0,Normal
2051,2025-12-09,36,1,114.09,Site,0,0,Pico
2052,2025-12-09,37,2,25.73,Site,0,0,Normal
2053,2025-12-09,39,2,22.78,Site,0,0,Pico
2054,2025-12-09,40,2,31.94,Site,0,1,Pico
2055,2025-12-09,41,1,138.27,Site,0,0,Normal
2056,2025-12-09,43,1,44.66,Loja Física,0,0,Normal
2057,2025-12-09,44,2,138.28,Marketplace,0,0,Pico
2058,2025-12-09,49,2,42.6,Site,0,0,Normal
2059,2025-12-09,50,4,21.66,Site,0,0,Normal
2060,2025-12-09,56,1,320.84,Site,0,0,Normal
2061,2025-12-09,60,1,23.86,Marketplace,0,0,Normal
2062,2025-12-09,62,1,148.68,Marketplace,0,0,Pico
2063,2025-12-09,63,1,123.11,Site,0,0,Pico
2064,2025-12-09,64,2,34.44,Marketplace,0,0,Pico
2065,2025-12-09,65,3,39.85,Site,0,0,Pico
2066,2025-12-09,75,6,64.27,Marketplace,1,0,Pico
2067,2025-12-09,76,3,42.19,Site,1,0,Pico
2068,2025-12-09,77,1,42.41,Loja Física,0,0,Normal
2069,2025-12-09,81,1,243.96,Site,0,1,Pico
2070,2025-12-09,84,1,22.66,Site,0,0,Normal
2071,2025-12-09,85,5,266.63,Site,1,0,Pico
2072,2025-12-09,88,1,113.03,Site,0,0,Normal
2073,2025-12-09,89,6,21.63,Loja Física,0,1,Pico
2074,2025-12-09,93,1,141.99,Site,0,0,Normal
2075,2025-12-09,97,2,42.66,Site,0,0,Pico
2076,2025-12-09,100,3,5.16,Site,1,0,Pico
2077,2025-12-09,102,6,142.36,Site,1,0,Pico
2078,2025-12-09,103,4,91.19,Site,1,0,Pico
2079,2025-12-09,106,1,99.49,Marketplace,0,0,Normal
2080,2025-12-09,110,1,7.66,Site,0,0,Normal
2081,2025-12-09,113,2,21.02,Loja Física,0,0,Normal
2082,2025-12-09,116,2,10.82,Site,0,0,Normal
2083,2025-12-09,118,1,19.12,Site,0,0,Normal
2084,2025-12-09,121,2,85.93,Marketplace,0,0,Pico
2085,2025-12-09,125,2,36.47,Marketplace,0,0,Pico
2086,2025-12-09,126,1,96.37,Site,0,0,Pico
2087,2025-12-09,128,1,34.68,Site,0,0,Normal
2088,2025-12-09,131,1,43.24,Site,0,0,Pico
2089,2025-12-09,132,4,120.97,Site,0,0,Pico
2090,2025-12-09,134,1,44.85,Site,0,0,Normal
2091,2025-12-09,143,1,21.87,Marketplace,0,0,Normal
2092,2025-12-09,145,4,124.65,Site,0,0,Pico
2093,2025-12-09,147,1,21.44,Loja Física,0,0,Normal
2094,2025-12-09,148,2,25.82,Marketplace,0,0,Normal
2095,2025-12-09,151,5,23.44,Marketplace,0,0,Pico
2096,2025-12-09,152,1,82.92,Marketplace,0,0,Normal
2097,2025-12-09,157,1,36.41,Site,0,0,Normal
2098,2025-12-09,166,1,26.6,loja fisica,0,1,Pico
2099,2025-12-09,167,2,36.99,Loja Física,0,0,Normal
2100,2025-12-09,169,1,21.4,Marketplace,0,0,Normal
2101,2025-12-09,172,1,191.16,Site,0,0,Normal
2102,2025-12-09,175,3,38.07,Marketplace,0,0,Normal
2103,2025-12-09,178,1,33.81,Marketplace,0,0,Normal
2104,2025-12-09,179,1,68.96,Site,0,0,Normal
2105,2025-12-09,182,1,42.05,Marketplace,0,0,Normal
2106,2025-12-09,183,2,32.17,Site,0,0,Pico
2107,2025-12-09,185,1,38.45,loja fisica,0,0,Normal
2108,2025-12-09,187,2,235.86,Loja Física,0,0,Normal
2109,2025-12-09,189,1,122.94,Marketplace,0,0,Pico
2110,2025-12-09,193,1,283.3,Site,0,0,Normal
2111,2025-12-09,194,3,25.94,Marketplace,0,0,Pico
2112,2025-12-09,197,1,87.95,Site,0,0,Normal
2113,2025-12-09,200,5,121.05,Site,1,0,Pico
2114,2025-12-09,201,1,20.25,Site,0,0,Normal
2115,2025-12-09,202,1,30.55,Marketplace,0,0,Normal
2116,2025-12-09,210,1,25.18,Site,0,0,Pico
2117,2025-12-09,216,1,81.64,Site,0,0,Normal
2118,2025-12-09,218,1,55.58,Marketplace,0,0,Normal
2119,2025-12-09,223,1,14.09,Site,0,0,Pico
2120,2025-12-09,225,3,138.8,Marketplace,1,0,Pico
2121,2025-12-09,229,2,33.6,Site,0,0,Pico
2122,2025-12-09,233,2,27.09,Loja Física,0,0,Pico
2123,2025-12-09,234,1,99.39,Loja Física,0,0,Normal
2124,2025-12-09,235,1,81.45,Marketplace,0,0,Pico
2125,2025-12-09,238,4,33.18,Site,0,0,Pico
2126,2025-12-09,240,4,102.92,Site,1,0,Pico
2127,2025-12-09,244,5,138.14,Site,1,0,Pico
2128,2025-12-09,247,1,21.19,Site,0,1,Pico
2129,2025-12-09,250,1,396.47,Site,0,0,Normal
2130,2025-12-10,2,1,49.12,Site,0,0,Normal
2131,2025-12-10,3,2,72.68,Marketplace,0,0,Normal
2132,2025-12-10,7,1,266.03,Marketplace,0,0,Normal
2133,2025-12-10,9,5,97.28,Marketplace,1,0,Pico
2134,2025-12-10,14,4,40.11,Site,1,0,Pico
2135,2025-12-10,16,1,139.08,Loja Física,0,0,Normal
2136,2025-12-10,18,1,44.34,Site,0,1,Pico
2137,2025-12-10,20,1,28.75,Loja Física,0,0,Normal
2138,2025-12-10,21,2,145.78,Site,0,0,Pico
2139,2025-12-10,28,1,31.52,Site,0,0,Normal
2140,2025-12-10,33,1,43.42,Loja Física,0,0,Normal
2141,2025-12-10,34,2,54.42,Marketplace,0,0,Pico
2142,2025-12-10,35,1,88.74,Loja Física,0,0,Normal
2143,2025-12-10,36,1,114.09,Site,0,0,Pico
2144,2025-12-10,39,3,22.78,Site,0,0,Pico
2145,2025-12-10,40,1,31.94,Marketplace,0,1,Pico
2146,2025-12-10,41,2,138.27,Site,0,0,Normal
2147,2025-12-10,44,1,138.28,Site,0,0,Pico
2148,2025-12-10,46,2,136.47,Loja Física,0,0,Normal
2149,2025-12-10,48,1,90.54,Site,0,0,Normal
2150,2025-12-10,50,1,21.66,Site,0,0,Normal
2151,2025-12-10,51,1,31.37,site,0,0,Normal
2152,2025-12-10,55,1,20.21,Loja Física,0,0,Normal
2153,2025-12-10,56,1,320.84,Marketplace,0,0,Normal
2154,2025-12-10,58,1,64.51,Site,0,0,Normal
2155,2025-12-10,62,1,148.68,Site,0,0,Pico
2156,2025-12-10,64,3,34.44,Site,0,0,Pico
2157,2025-12-10,65,1,39.85,Marketplace,0,0,Pico
2158,2025-12-10,66,1,115.56,loja fisica,0,0,Normal
2159,2025-12-10,72,1,119.72,Site,0,0,Normal
2160,2025-12-10,75,1,64.27,Site,0,0,Normal
2161,2025-12-10,76,4,42.19,Marketplace,0,0,Normal
2162,2025-12-10,78,1,63.08,Site,0,0,Normal
2163,2025-12-10,79,2,118.07,Marketplace,0,0,Pico
2164,2025-12-10,86,3,40.16,Marketplace,0,0,Pico
2165,2025-12-10,89,6,21.63,Loja Física,0,1,Pico
2166,2025-12-10,90,1,131.16,Market Place,0,0,Normal
2167,2025-12-10,91,2,29.96,Site,0,0,Normal
2168,2025-12-10,92,2,11.1,Site,0,0,Normal
2169,2025-12-10,99,1,139.86,Site,0,0,Pico
2170,2025-12-10,101,1,22.67,Marketplace,0,0,Normal
2171,2025-12-10,103,1,91.19,Marketplace,0,0,Pico
2172,2025-12-10,104,1,122.43,Loja Física,0,0,Pico
2173,2025-12-10,108,2,37.7,Marketplace,0,0,Normal
2174,2025-12-10,109,1,38.05,Site,0,0,Normal
2175,2025-12-10,114,1,104.84,Site,0,0,Normal
2176,2025-12-10,116,1,10.82,Site,0,0,Normal
2177,2025-12-10,117,1,60.66,Site,0,0,Normal
2178,2025-12-10,118,1,19.12,Marketplace,0,0,Normal
2179,2025-12-10,119,2,23.27,Marketplace,0,0,Normal
2180,2025-12-10,123,1,20.75,Site,0,0,Pico
2181,2025-12-10,124,1,61.58,Site,0,0,Pico
2182,2025-12-10,125,3,36.47,Site,0,0,Pico
2183,2025-12-10,129,2,60.13,Site,0,0,Normal
2184,2025-12-10,130,1,6.1,Marketplace,0,0,Normal
2185,2025-12-10,132,1,120.97,Site,0,0,Pico
2186,2025-12-10,134,1,44.85,Site,0,0,Normal
2187,2025-12-10,145,2,124.65,site,0,0,Pico
2188,2025-12-10,148,1,25.82,Marketplace,0,0,Normal
2189,2025-12-10,150,1,28.09,Site,0,0,Normal
2190,2025-12-10,151,1,23.44,Marketplace,0,0,Pico
2191,2025-12-10,153,1,37.91,Site,0,0,Normal
2192,2025-12-10,156,4,117.32,Marketplace,1,0,Pico
2193,2025-12-10,157,1,36.41,Marketplace,0,0,Normal
2194,2025-12-10,159,5,38.7,Marketplace,0,0,Pico
2195,2025-12-10,163,1,258.46,Loja Física,0,0,Normal
2196,2025-12-10,165,2,21.62,Site,0,0,Normal
2197,2025-12-10,166,1,26.6,Site,0,1,Pico
2198,2025-12-10,169,1,21.4,Marketplace,0,0,Normal
2199,2025-12-10,171,1,21.43,Site,0,0,Normal
2200,2025-12-10,177,1,259.25,Site,0,0,Pico
2201,2025-12-10,180,1,120.02,site,0,0,Normal
2202,2025-12-10,185,1,38.45,Site,0,0,Normal
2203,2025-12-10,186,2,44.79,Site,0,0,Normal
2204,2025-10-12,188,2,71.75,Marketplace,0,0,Normal
2205,2025-12-10,190,3,21.32,Site,0,0,Normal
2206,2025-12-10,191,3,112.76,Marketplace,1,0,Pico
2207,2025-12-10,192,4,43.83,Loja Física,1,0,Pico
2208,2025-12-10,194,1,25.94,Marketplace,0,0,Pico
2209,2025-12-10,202,1,30.55,Site,0,0,Normal
2210,2025-12-10,207,2,8.39,Loja Física,0,0,Pico
2211,2025-12-10,210,2,25.18,Site,0,0,Pico
2212,2025-12-10,211,2,41.31,Marketplace,0,0,Normal
2213,2025-12-10,212,3,31.67,Marketplace,0,0,Pico
2214,2025-12-10,213,1,31.03,Marketplace,0,0,Pico
2215,2025-12-10,214,1,180.76,Site,0,0,Normal
2216,2025-12-10,215,1,62.75,Marketplace,0,0,Normal
2217,2025-12-10,217,2,338.05,Site,0,0,Normal
2218,2025-12-10,219,2,21.26,Site,0,0,Normal
2219,2025-12-10,223,1,14.09,Site,0,0,Pico
2220,2025-12-10,224,3,284.12,Site,1,0,Pico
2221,2025-12-10,228,1,99.49,Site,0,0,Normal
2222,2025-12-10,230,2,34.88,Site,0,0,Normal
2223,2025-12-10,232,1,87.74,Marketplace,0,0,Normal
2224,2025-12-10,236,1,32.43,Site,0,0,Normal
2225,2025-12-10,238,4,33.18,Site,0,0,Pico
2226,2025-12-10,240,1,102.92,Site,0,0,Normal
2227,2025-12-10,241,1,265.69,Site,0,1,Pico
2228,2025-12-10,245,5,86.68,Site,1,0,Pico
2229,2025-12-10,249,2,110.75,Marketplace,0,0,Pico
2230,2025-12-10,250,1,396.47,Site,0,0,Normal
2231,2025-12-11,2,2,49.12,Site,0,0,Normal
2232,2025-12-11,3,1,72.68,Site,0,0,Normal
2233,2025-12-11,6,2,26.9,Site,0,0,Pico
2234,2025-11-12,7,1,266.03,Marketplace,0,0,Normal
2235,2025-12-11,10,1,27.39,Loja Física,0,0,Pico
2236,2025-12-11,12,2,51.86,Site,0,0,Normal
2237,2025-12-11,14,2,40.11,Site,0,0,Pico
2238,2025-12-11,16,2,139.08,Marketplace,0,0,Normal
2239,2025-12-11,18,3,44.34,Site,0,1,Pico
2240,2025-12-11,19,1,38.6,Site,0,0,Normal
2241,2025-12-11,21,1,145.78,Site,0,0,Pico
2242,2025-12-11,23,1,51.77,Site,0,0,Pico
2243,2025-12-11,26,2,17.38,Marketplace,0,0,Normal
2244,2025-12-11,28,2,31.52,Marketplace,0,0,Normal
2245,2025-12-11,34,54,54.42,Marketplace,1,0,Pico
2246,2025-12-11,39,1,22.78,Site,0,0,Pico
2247,2025-12-11,40,2,31.94,Site,0,1,Pico
2248,2025-12-11,42,1,101.01,Loja Física,0,1,Pico
2249,2025-12-11,46,1,136.47,Site,0,0,Normal
2250,2025-11-12,49,1,42.6,Loja Física,0,0,Normal
2251,2025-12-11,63,2,123.11,Site,0,0,Pico
2252,2025-12-11,64,3,34.44,Site,0,0,Pico
2253,2025-12-11,72,1,119.72,Site,0,0,Normal
2254,2025-12-11,75,1,64.27,Site,0,0,Normal
2255,2025-12-11,76,3,42.19,Marketplace,0,0,Normal
2256,2025-12-11,77,1,42.41,Site,0,0,Normal
2257,2025-12-11,79,1,118.07,Market Place,0,0,Pico
2258,2025-12-11,85,4,266.63,loja fisica,1,0,Pico
2259,2025-12-11,86,1,40.16,marketplace,0,0,Pico
2260,2025-12-11,89,7,21.63,Site,0,1,Pico
2261,2025-12-11,94,1,25.51,Site,0,0,Normal
2262,2025-12-11,97,1,42.66,Site,0,0,Pico
2263,2025-12-11,99,1,139.86,Site,0,0,Pico
2264,2025-12-11,103,1,91.19,Site,0,0,Pico
2265,2025-12-11,104,1,122.43,Marketplace,0,0,Pico
2266,2025-12-11,105,1,117.47,Site,0,0,Normal
2267,2025-12-11,109,1,38.05,Marketplace,0,0,Normal
2268,2025-12-11,117,1,60.66,Marketplace,0,0,Normal
2269,2025-12-11,121,1,85.93,Marketplace,0,0,Pico
2270,2025-12-11,124,1,61.58,Marketplace,0,0,Pico
2271,2025-12-11,125,5,36.47,Site,1,0,Pico
2272,2025-12-11,132,2,120.97,Site,0,0,Pico
2273,2025-12-11,139,1,69.72,Marketplace,0,0,Pico
2274,2025-12-11,142,1,85.3,Site,0,0,Normal
2275,2025-12-11,147,1,21.44,Marketplace,0,0,Normal
2276,2025-12-11,149,1,74.84,Site,0,0,Normal
2277,2025-12-11,151,1,23.44,Site,0,0,Pico
2278,2025-12-11,156,1,117.32,Site,0,0,Normal
2279,2025-12-11,157,1,36.41,Site,0,0,Normal
2280,2025-12-11,164,1,279.03,Site,0,0,Normal
2281,2025-12-11,168,1,38.5,Site,0,0,Normal
2282,2025-12-11,175,1,38.07,Site,0,0,Normal
2283,2025-12-11,177,2,259.25,Site,0,0,Pico
2284,2025-12-11,178,1,33.81,Site,0,0,Normal
2285,2025-12-11,180,2,120.02,SITE,0,0,Normal
2286,2025-12-11,182,1,42.05,Marketplace,0,0,Normal
2287,2025-12-11,183,1,32.17,Marketplace,0,0,Pico
2288,2025-12-11,189,1,122.94,Site,0,0,Pico
2289,2025-12-11,190,3,21.32,Site,1,0,Pico
2290,2025-12-11,196,1,27.02,Loja Física,0,0,Normal
2291,2025-12-11,205,1,142.26,Site,0,0,Normal
2292,2025-12-11,206,1,220.17,Marketplace,0,0,Normal
2293,2025-12-11,210,5,25.18,Site,1,0,Pico
2294,2025-12-11,212,2,31.67,Marketplace,0,0,Pico
2295,2025-12-11,213,3,31.03,Site,0,0,Pico
2296,2025-12-11,218,1,55.58,Site,0,0,Normal
2297,2025-12-11,219,1,21.26,loja fisica,0,0,Normal
2298,2025-12-11,225,1,138.8,Marketplace,0,0,Pico
2299,2025-12-11,226,24,98.4,Marketplace,0,0,Normal
2300,2025-12-11,229,4,33.6,Site,1,0,Pico
2301,2025-12-11,230,1,34.88,Loja Física,0,0,Normal
2302,2025-12-11,232,1,87.74,Marketplace,0,0,Normal
2303,2025-12-11,233,2,27.09,Market Place,0,0,Pico
2304,2025-12-11,234,1,99.39,Site,0,0,Normal
2305,2025-12-11,235,3,81.45,Site,0,0,Pico
2306,2025-12-11,236,1,32.43,Marketplace,0,0,Normal
2307,2025-12-11,238,4,33.18,Marketplace,0,0,Pico
2308,2025-12-11,242,1,63.4,marketplace,0,0,Pico
2309,2025-12-11,243,1,21.44,Marketplace,0,0,Normal
2310,2025-12-11,245,2,86.68,Site,0,0,Pico
2311,2025-12-12,1,1,91.54,Marketplace,0,0,Normal
2312,2025-12-12,12,1,51.86,Site,0,0,Normal
2313,2025-12-12,14,1,40.11,Site,0,0,Pico
2314,2025-12-12,16,2,139.08,Marketplace,0,0,Normal
2315,2025-12-12,18,3,44.34,Marketplace,0,1,Pico
2316,2025-12-12,23,2,51.77,Site,0,0,Pico
2317,2025-12-12,25,2,34.77,Site,0,0,Normal
2318,2025-12-12,26,1,17.38,Site,0,0,Normal
2319,2025-12-12,27,1,112.89,Site,0,0,Normal
2320,2025-12-12,28,4,31.52,Loja Física,1,0,Pico
2321,2025-12-12,32,1,36.12,Site,0,0,Normal
2322,2025-12-12,33,1,43.42,Marketplace,0,0,Normal
2323,2025-12-12,34,2,54.42,Marketplace,0,0,Pico
2324,2025-12-12,36,2,114.09,Site,0,0,Pico
2325,2025-12-12,37,2,25.73,Site,0,0,Normal
2326,2025-12-12,42,4,101.01,Marketplace,1,1,Pico
2327,2025-12-12,43,3,44.66,Marketplace,0,0,Normal
2328,2025-12-12,45,1,41.05,Marketplace,0,0,Normal
2329,2025-12-12,48,2,90.54,Site,0,0,Normal
2330,2025-12-12,52,2,17.86,Marketplace,0,0,Normal
2331,2025-12-12,53,2,29.43,Site,0,0,Normal
2332,2025-12-12,62,1,148.68,Site,0,0,Pico
2333,2025-12-12,64,7,34.44,Marketplace,1,0,Pico
2334,2025-12-12,66,3,115.56,Site,0,1,Pico
2335,2025-12-12,71,1,80.21,Marketplace,0,0,Normal
2336,2025-12-12,73,4,62.61,Site,1,0,Pico
2337,2025-12-12,75,2,64.27,Loja Física,0,0,Normal
2338,2025-12-12,76,2,42.19,Marketplace,0,0,Normal
2339,2025-12-12,84,1,22.66,Marketplace,0,0,Normal
2340,2025-12-12,86,2,40.16,Site,1,0,Pico
2341,2025-12-12,88,1,113.03,Site,0,0,Normal
2342,2025-12-12,89,2,21.63,Site,0,1,Pico
2343,2025-12-12,92,2,11.1,Site,1,0,Pico
2344,2025-12-12,97,2,42.66,Site,0,0,Pico
2345,2025-12-12,98,1,126.05,Marketplace,0,0,Normal
2346,2025-12-12,111,1,24.24,Site,0,0,Normal
2347,2025-12-12,112,5,124.27,Site,1,0,Pico
2348,2025-12-12,115,1,21.8,Site,0,0,Normal
2349,2025-12-12,116,2,10.82,Site,0,0,Normal
2350,2025-12-12,119,4,23.27,Marketplace,0,0,Normal
2351,2025-12-12,121,1,85.93,Site,0,0,Pico
2352,2025-12-12,131,3,43.24,Site,0,0,Pico
2353,2025-12-12,132,2,120.97,Marketplace,0,0,Pico
2354,2025-12-12,135,2,80.72,Marketplace,1,0,Pico
2355,2025-12-12,140,1,293.97,Loja Física,0,0,Pico
2356,2025-12-12,148,1,25.82,Site,0,0,Normal
2357,2025-12-12,149,5,74.84,Site,1,0,Pico
2358,2025-12-12,150,2,28.09,Site,0,0,Normal
2359,2025-12-12,151,1,23.44,Site,0,0,Pico
2360,2025-12-12,152,1,82.92,Site,0,0,Normal
2361,2025-12-12,155,1,19.27,Site,0,0,Pico
2362,2025-12-12,159,6,38.7,Site,1,0,Pico
2363,2025-12-12,162,1,34.59,Loja Física,0,0,Normal
2364,2025-12-12,164,1,279.03,Market Place,0,0,Normal
2365,2025-12-12,166,3,26.6,Site,0,1,Pico
2366,2025-12-12,175,1,38.07,Site,0,0,Normal
2367,2025-12-12,178,1,33.81,Marketplace,0,0,Normal
2368,2025-12-12,179,1,68.96,Marketplace,0,0,Normal
2369,2025-12-12,182,1,42.05,Marketplace,0,0,Normal
2370,2025-12-12,183,3,32.17,Marketplace,0,0,Pico
2371,2025-12-12,184,1,207.11,Loja Física,0,0,Normal
2372,2025-12-12,188,3,71.75,Site,0,0,Normal
2373,2025-12-12,189,1,122.94,Site,0,0,Pico
2374,2025-12-12,191,4,112.76,Marketplace,0,0,Pico
2375,2025-12-12,192,1,43.83,Marketplace,0,0,Normal
2376,2025-12-12,194,4,25.94,Site,0,0,Pico
2377,2025-12-12,195,1,26.36,Marketplace,0,0,Normal
2378,2025-12-12,196,2,27.02,Loja Física,0,0,Normal
2379,2025-12-12,199,1,409.21,Marketplace,0,0,Normal
2380,2025-12-12,200,1,121.05,Site,0,0,Normal
2381,2025-12-12,202,3,30.55,Site,0,0,Normal
2382,2025-12-12,204,1,42.24,Loja Física,0,0,Normal
2383,2025-12-12,205,1,142.26,Marketplace,0,0,Normal
2384,2025-12-12,209,1,126.59,Marketplace,0,0,Normal
2385,2025-12-12,210,2,25.18,Site,0,0,Pico
2386,2025-12-12,213,2,31.03,Site,0,0,Pico
2387,2025-12-12,216,1,81.64,Site,0,0,Normal
2388,2025-12-12,229,1,33.6,Site,0,0,Pico
2389,2025-12-12,230,4,34.88,Site,1,0,Pico
2390,2025-12-12,231,1,20.42,Site,0,0,Normal
2391,2025-12-12,233,4,27.09,Site,0,0,Pico
2392,2025-12-12,236,2,32.43,Site,0,0,Normal
2393,2025-12-12,238,3,33.18,Site,0,0,Pico
2394,2025-12-12,241,1,265.69,Loja Física,0,1,Pico
2395,2025-12-12,244,2,138.14,Marketplace,0,0,Normal
2396,2025-12-12,248,2,116.0,Site,0,0,Normal
2397,2025-12-13,5,1,142.97,Marketplace,0,0,Normal
2398,2025-12-13,6,1,26.9,Loja Física,0,0,Pico
2399,2025-12-13,10,2,27.39,Site,0,0,Pico
2400,2025-12-13,11,2,38.05,Site,0,0,Normal
2401,2025-12-13,13,1,93.39,loja fisica,0,0,Normal
2402,2025-12-13,14,1,40.11,Marketplace,0,0,Pico
2403,2025-12-13,18,1,44.34,Marketplace,0,1,Pico
2404,2025-12-13,26,1,17.38,Site,0,0,Normal
2405,2025-12-13,28,1,31.52,SITE,0,0,Normal
2406,2025-12-13,31,1,141.33,Site,0,0,Pico
2407,2025-12-13,34,2,54.42,Site,1,0,Pico
2408,2025-12-13,40,1,31.94,Site,0,1,Pico
2409,2025-12-13,42,1,101.01,Site,0,1,Pico
2410,2025-12-13,50,2,21.66,Site,0,0,Normal
2411,2025-12-13,52,1,17.86,Marketplace,0,0,Normal
2412,2025-12-13,53,2,29.43,Site,0,0,Normal
2413,2025-12-13,55,2,20.21,Site,0,0,Normal
2414,2025-12-13,56,1,320.84,Loja Física,0,0,Normal
2415,2025-12-13,57,2,52.9,Site,1,0,Pico
2416,2025-12-13,60,1,23.86,Site,0,0,Normal
2417,2025-12-13,62,3,148.68,Site,0,0,Pico
2418,2025-12-13,63,2,123.11,Site,0,0,Pico
2419,2025-12-13,64,2,34.44,Marketplace,0,0,Pico
2420,2025-12-13,65,2,39.85,Marketplace,0,0,Pico
2421,2025-12-13,66,1,115.56,Site,0,1,Pico
2422,2025-12-13,67,1,310.25,Site,0,0,Pico
2423,2025-12-13,72,4,119.72,Marketplace,1,0,Pico
